,loss0,loss20,loss40,loss60,loss80,loss100,loss120,loss140,loss160,loss180,loss200,loss220,loss240,loss260,loss280,loss300,loss320,loss340,loss360,loss380
0,0.1141992062330246,0.036455657333135605,0.05515134334564209,0.04142694175243378,0.06226164475083351,0.029482541605830193,0.03422904759645462,0.02441728115081787,0.035037390887737274,0.03166486322879791,0.030609173700213432,0.028516830876469612,0.014135364443063736,0.016890035942196846,0.009460748173296452,0.017278162762522697,0.012596314772963524,0.012057802639901638,0.0073592811822891235,0.004667516332119703
1,0.1450241357088089,0.03857025131583214,0.040837612003088,0.02495783008635044,0.05561039224267006,0.030877433717250824,0.0453895702958107,0.03378266096115112,0.02662150375545025,0.030705301091074944,0.02324589341878891,0.01992219127714634,0.01633516699075699,0.019490676000714302,0.023019341751933098,0.014175469055771828,0.015705935657024384,0.0077109504491090775,0.0173732191324234,0.019135732203722
2,0.10360310226678848,0.04307621717453003,0.04214966669678688,0.04365567862987518,0.06549976766109467,0.041532002389431,0.03814322128891945,0.018913354724645615,0.04627371206879616,0.03288831561803818,0.028241341933608055,0.00996189471334219,0.01714077778160572,0.01367830391973257,0.015584409236907959,0.010775015689432621,0.012097805738449097,0.009665040299296379,0.01031916681677103,0.012429509311914444
3,0.0909305289387703,0.06025856360793114,0.04214482381939888,0.06294441968202591,0.04955435171723366,0.03661062940955162,0.043253395706415176,0.03480251133441925,0.03091317228972912,0.03069804422557354,0.03188428655266762,0.027721388265490532,0.033881280571222305,0.012479373253881931,0.020138850435614586,0.012838595546782017,0.019665416330099106,0.009812249802052975,0.02114994265139103,0.010647754184901714
4,0.08303198218345642,0.050771888345479965,0.042727310210466385,0.04794033616781235,0.06528870761394501,0.03390500321984291,0.03563495725393295,0.033492185175418854,0.031645745038986206,0.028257941827178,0.03463758900761604,0.021609831601381302,0.012744066305458546,0.01507418230175972,0.01715640164911747,0.010708522982895374,0.0194783303886652,0.01346003357321024,0.019294602796435356,0.007471546996384859
5,0.1216072291135788,0.03479067236185074,0.04745469242334366,0.04583204165101051,0.08019760996103287,0.035980213433504105,0.024447720497846603,0.03046540729701519,0.025958335027098656,0.035467419773340225,0.025533370673656464,0.026439694687724113,0.012930489145219326,0.016043147072196007,0.015378731302917004,0.009979554452002048,0.017544331029057503,0.013720936141908169,0.01245779637247324,0.01172590535134077
6,0.08926065266132355,0.04602478817105293,0.04486708715558052,0.03495807573199272,0.05975811555981636,0.038612522184848785,0.022406119853258133,0.03138822317123413,0.030911559239029884,0.040948059409856796,0.02669026330113411,0.03696160390973091,0.019856899976730347,0.0117128761485219,0.01087142527103424,0.016010988503694534,0.01129262987524271,0.011358349584043026,0.009426642209291458,0.0214800164103508
7,0.09786016494035721,0.061948951333761215,0.04777882248163223,0.043238069862127304,0.058369848877191544,0.03791287541389465,0.027607440948486328,0.02333296649158001,0.03410518169403076,0.028150834143161774,0.025880228728055954,0.023474525660276413,0.022552043199539185,0.01941862888634205,0.011736086569726467,0.009686613455414772,0.009802937507629395,0.014549845829606056,0.005761450622230768,0.007851211354136467
8,0.12746764719486237,0.06023767963051796,0.04665618762373924,0.04963940009474754,0.04599199444055557,0.05140106379985809,0.03265956789255142,0.028730541467666626,0.028051011264324188,0.03136584535241127,0.019656797870993614,0.020009808242321014,0.015813980251550674,0.0168598759919405,0.015999548137187958,0.01376402098685503,0.011167795397341251,0.011514284648001194,0.007960373535752296,0.024248166009783745
9,0.09072617441415787,0.0367249995470047,0.023294823244214058,0.03583122789859772,0.051855091005563736,0.03238588944077492,0.038814280182123184,0.03072073869407177,0.030843131244182587,0.01624579168856144,0.02999444678425789,0.026283659040927887,0.027818549424409866,0.02665054239332676,0.014347919262945652,0.007705740164965391,0.0076111541129648685,0.012919244356453419,0.009240744635462761,0.00894884392619133
10,0.09629201889038086,0.035658396780490875,0.04893890768289566,0.039290908724069595,0.06917012482881546,0.03443509712815285,0.03402199596166611,0.021455200389027596,0.027762673795223236,0.026732949540019035,0.024146033450961113,0.025825075805187225,0.029314083978533745,0.016101045534014702,0.015170975588262081,0.015150384046137333,0.015983471646904945,0.015394785441458225,0.01076187938451767,0.008196409791707993
11,0.08603023737668991,0.04013192653656006,0.030222339555621147,0.04431634768843651,0.058885883539915085,0.03714335337281227,0.04016140475869179,0.022203942760825157,0.03976976126432419,0.03219296783208847,0.03301728144288063,0.03294886648654938,0.020178217440843582,0.020013272762298584,0.009326059371232986,0.015270482748746872,0.018842266872525215,0.010528628714382648,0.017134813591837883,0.014356423169374466
12,0.09514221549034119,0.05228058248758316,0.04516010731458664,0.04170633479952812,0.06722357869148254,0.028122616931796074,0.029617218300700188,0.021357761695981026,0.03265077620744705,0.03415104001760483,0.02986442856490612,0.02281523495912552,0.025954363867640495,0.02152331732213497,0.015209279023110867,0.01563376374542713,0.011719089932739735,0.010721280239522457,0.008913539350032806,0.015436179004609585
13,0.08259838819503784,0.045506153255701065,0.06257936358451843,0.03097108192741871,0.06966228783130646,0.04782964289188385,0.03693697229027748,0.03216826170682907,0.0357828326523304,0.0470941998064518,0.020266925916075706,0.023554353043437004,0.02980979159474373,0.01922900415956974,0.013097669929265976,0.01743214577436447,0.024355877190828323,0.013530575670301914,0.009874573908746243,0.010100855492055416
14,0.09342647343873978,0.04385686293244362,0.04326268658041954,0.03841204568743706,0.052458152174949646,0.036764007061719894,0.04030495136976242,0.02479289099574089,0.03857337310910225,0.025044770911335945,0.02852877788245678,0.021161483600735664,0.021464522927999496,0.021414993330836296,0.019350050017237663,0.017991038039326668,0.01547753531485796,0.019454525783658028,0.012450197711586952,0.009171150624752045
15,0.08357424288988113,0.03359555825591087,0.05395358428359032,0.03877570852637291,0.05514226853847504,0.039002325385808945,0.02813078835606575,0.030700651928782463,0.03494533523917198,0.029931366443634033,0.023300237953662872,0.024957211688160896,0.026268208399415016,0.011789715848863125,0.01748891919851303,0.018099160864949226,0.011178669519722462,0.01491607166826725,0.012510191649198532,0.014169100672006607
16,0.07458409667015076,0.06334315985441208,0.07292743027210236,0.034314025193452835,0.05894029140472412,0.04702361673116684,0.031699422746896744,0.028948092833161354,0.0336451418697834,0.034683648496866226,0.024014294147491455,0.01620466448366642,0.01798422820866108,0.022836744785308838,0.014616656117141247,0.015409248881042004,0.01092484500259161,0.019015658646821976,0.01602090895175934,0.008803080767393112
17,0.0741131454706192,0.046790119260549545,0.03150457516312599,0.06035608425736427,0.07517130672931671,0.04437493532896042,0.04306989163160324,0.022835098206996918,0.03569364175200462,0.021172158420085907,0.01870747283101082,0.028515804558992386,0.016658179461956024,0.01569737307727337,0.018643751740455627,0.010050932876765728,0.012449913658201694,0.020603137090802193,0.01259956881403923,0.008305688388645649
18,0.07121186703443527,0.04814950376749039,0.03497558832168579,0.03288361430168152,0.052344463765621185,0.030805092304944992,0.029599349945783615,0.026822715997695923,0.030540859326720238,0.025629527866840363,0.03202807158231735,0.015881769359111786,0.01937933824956417,0.011547330766916275,0.017665592953562737,0.012808612547814846,0.010442952625453472,0.01295330561697483,0.016217632219195366,0.014787068590521812
19,0.0830710157752037,0.05858880281448364,0.03164667263627052,0.04968631640076637,0.04683564975857735,0.042026713490486145,0.04028176888823509,0.028403328731656075,0.026802878826856613,0.022898273542523384,0.027911091223359108,0.029891900718212128,0.01678226701915264,0.015697984024882317,0.015279307961463928,0.013423160649836063,0.010276967659592628,0.009371260181069374,0.013480485416948795,0.014469829387962818
20,0.0770663246512413,0.062107037752866745,0.03542549908161163,0.026383107528090477,0.06285694986581802,0.034740712493658066,0.03288489580154419,0.03626028448343277,0.04076572135090828,0.01986278034746647,0.02808525413274765,0.033052776008844376,0.016182683408260345,0.012323593720793724,0.013580843806266785,0.02016366831958294,0.014103756286203861,0.015477443113923073,0.01289086602628231,0.012230145744979382
21,0.07397284358739853,0.04077712818980217,0.04740481078624725,0.04658512771129608,0.06348125636577606,0.028131581842899323,0.03373788669705391,0.027113497257232666,0.02510032244026661,0.024298351258039474,0.030059637501835823,0.028254183009266853,0.014208831824362278,0.015499350614845753,0.018103746697306633,0.008290610276162624,0.011839762330055237,0.008694245480000973,0.009161319583654404,0.015097939409315586
22,0.09150535613298416,0.03662972152233124,0.030969761312007904,0.04686395078897476,0.05419502407312393,0.03343016281723976,0.02341366373002529,0.028014589101076126,0.03716189041733742,0.03586472198367119,0.027730442583560944,0.028863580897450447,0.01963803358376026,0.017316849902272224,0.014088465832173824,0.016486017033457756,0.00982370600104332,0.012604801915585995,0.014982304535806179,0.009202036075294018
23,0.05621159449219704,0.05290978029370308,0.04772325977683067,0.04233768582344055,0.06177542358636856,0.045620717108249664,0.03612648695707321,0.024536680430173874,0.03829518333077431,0.029161447659134865,0.03699813783168793,0.02353622205555439,0.013920360244810581,0.011854499578475952,0.017956681549549103,0.01380194816738367,0.017444321885704994,0.019436676055192947,0.017012963071465492,0.012553027831017971
24,0.09156088531017303,0.051012780517339706,0.047010019421577454,0.033350445330142975,0.0480341874063015,0.04144119843840599,0.024122269824147224,0.029791999608278275,0.03070279210805893,0.03175267577171326,0.030391544103622437,0.015055079013109207,0.02218230813741684,0.015094215050339699,0.017592808231711388,0.016410984098911285,0.011789423413574696,0.020247939974069595,0.012157515622675419,0.01704281195998192
25,0.09428095072507858,0.04712630435824394,0.052471283823251724,0.04452262818813324,0.06064968183636665,0.040322255343198776,0.0395197868347168,0.026327945291996002,0.03638053685426712,0.022807061672210693,0.02600286714732647,0.016962366178631783,0.021105419844388962,0.02837904542684555,0.017444433644413948,0.015075401403009892,0.018336351960897446,0.01182517409324646,0.013299667276442051,0.020998012274503708
26,0.07618338614702225,0.05456942319869995,0.04184567928314209,0.03915243595838547,0.04932225123047829,0.04254427179694176,0.03177135810256004,0.021888194605708122,0.04224289953708649,0.023710740730166435,0.01894068345427513,0.01884353719651699,0.020542951300740242,0.014951066114008427,0.014950444921851158,0.01360319834202528,0.01451330166310072,0.013643444515764713,0.011811274103820324,0.0074112433940172195
27,0.06438077986240387,0.053577128797769547,0.03461384028196335,0.03941845893859863,0.05199744924902916,0.034672778099775314,0.029264235869050026,0.03219115361571312,0.025668442249298096,0.031553003937006,0.02627323381602764,0.023789850994944572,0.022547895088791847,0.01809326559305191,0.01240202784538269,0.013174513354897499,0.014279487542808056,0.017755651846528053,0.012272682972252369,0.011613914743065834
28,0.09755703806877136,0.03624577447772026,0.03886424005031586,0.04620896652340889,0.07045100629329681,0.034471746534109116,0.02924101985991001,0.024876128882169724,0.0236495491117239,0.01436794176697731,0.025984473526477814,0.023728109896183014,0.049772512167692184,0.013273836113512516,0.008916732855141163,0.016727186739444733,0.010273262858390808,0.010048860684037209,0.011668264865875244,0.014813563786447048
29,0.06703858822584152,0.0383281446993351,0.029368985444307327,0.027086496353149414,0.04097742214798927,0.038437675684690475,0.031731996685266495,0.02403322421014309,0.026656650006771088,0.029828371480107307,0.031734537333250046,0.020027628168463707,0.02086051180958748,0.014855284243822098,0.01096773985773325,0.007300227880477905,0.011163056828081608,0.018520010635256767,0.013681263662874699,0.0079207057133317
30,0.0679047554731369,0.044497888535261154,0.0455196276307106,0.034568872302770615,0.05215682089328766,0.034792911261320114,0.02776241861283779,0.036354098469018936,0.037312354892492294,0.03949638828635216,0.031822092831134796,0.020245788618922234,0.023555118590593338,0.022017665207386017,0.014819667674601078,0.0166113693267107,0.013005885295569897,0.007505937945097685,0.0125131169334054,0.008363766595721245
31,0.052022792398929596,0.051620397716760635,0.04630573093891144,0.04521993547677994,0.0729258581995964,0.03698394447565079,0.0305402223020792,0.030908389016985893,0.024860572069883347,0.02542557194828987,0.025322891771793365,0.01485547423362732,0.019467592239379883,0.012270325794816017,0.00923194084316492,0.026575494557619095,0.012549672275781631,0.013406068086624146,0.01170096080750227,
32,0.05427354946732521,0.03273950517177582,0.027563882991671562,,0.0555255301296711,0.02461792342364788,0.044532909989356995,0.042318299412727356,0.031911130994558334,0.038110919296741486,0.032085712999105453,0.016732515767216682,0.0155525803565979,0.03116154856979847,0.011218317784368992,0.01627734676003456,0.012629065662622452,0.017575658857822418,0.012588465586304665,
33,0.09432908892631531,0.04648388549685478,0.0499451719224453,,0.06748566031455994,0.03287918493151665,0.03881654888391495,,0.02739005722105503,0.025080060586333275,0.0222075954079628,,0.015016076155006886,0.012766312807798386,0.011583331972360611,0.01897440105676651,0.012766322121024132,0.014284207485616207,0.013223912566900253,
34,0.08606977015733719,0.029455645009875298,0.026683349162340164,,0.05036592483520508,0.02586602047085762,0.032651014626026154,,0.04857170954346657,0.03961135819554329,0.02429858408868313,,0.011624016799032688,0.0222761407494545,0.015969756990671158,0.017345838248729706,0.009844592772424221,0.017369233071804047,0.018026413396000862,
35,0.06770716607570648,0.04487670585513115,0.025851644575595856,,0.0476062186062336,0.03069472499191761,0.025907007977366447,,0.017998775467276573,0.023494165390729904,0.03488115966320038,,0.024344932287931442,0.01925394870340824,0.01188388466835022,0.013614983297884464,0.013872110284864902,0.01263725757598877,0.0066091385670006275,
36,0.07708369940519333,0.04372427240014076,0.05298839509487152,,0.05253559350967407,0.028137946501374245,0.03497740626335144,,0.03735163062810898,0.028446244075894356,0.019655009731650352,,0.023665986955165863,0.009317545220255852,0.013734331354498863,0.0221586674451828,0.012572258710861206,0.014008428901433945,0.014827373437583447,
37,0.06659212708473206,0.03265663608908653,0.04674535617232323,,0.05162331089377403,0.037977125495672226,,,0.03479037061333656,0.02031618170440197,0.020017584785819054,,0.0215375404804945,0.015876494348049164,0.01540336012840271,0.014731109142303467,0.012752884067595005,0.013365840539336205,0.013571256771683693,
38,0.07497158646583557,0.042276959866285324,0.04717427119612694,,0.046944793313741684,0.03754188120365143,,,0.03865029290318489,0.03459993749856949,0.033057719469070435,,0.0326695516705513,0.02043599635362625,0.0186432134360075,0.011379274539649487,0.010899730026721954,0.012591179460287094,,
39,0.05813160166144371,0.04833519831299782,0.036307185888290405,,0.06640208512544632,0.03160562366247177,,,0.030241722241044044,0.024974465370178223,0.0179417934268713,,0.02787506766617298,0.013372894376516342,0.015680713579058647,0.009073286317288876,0.00712352292612195,0.012724971398711205,,
40,0.07323909550905228,0.05493057146668434,,,0.048698749393224716,0.03909945860505104,,,0.0347772091627121,0.038329217582941055,0.04099777713418007,,0.015763811767101288,0.015222384594380856,0.014136027544736862,0.020698383450508118,0.01527988351881504,0.016983598470687866,,
41,0.04603643715381622,0.051070407032966614,,,0.042564112693071365,0.03586821258068085,,,0.03736549988389015,0.02688680775463581,0.02944863587617874,,0.016216261312365532,0.014606752432882786,0.012020758353173733,0.016321396455168724,0.010143861174583435,0.012357340194284916,,
42,0.0534474216401577,0.03406104817986488,,,0.058785974979400635,0.035898566246032715,,,0.037132132798433304,0.03821520507335663,0.01941497065126896,,0.022134454920887947,0.014379000291228294,0.016713755205273628,0.013209882192313671,0.014410722069442272,0.0072525679133832455,,
43,0.059368886053562164,0.04118472710251808,,,0.046395350247621536,0.03127356991171837,,,0.02387859672307968,0.04312850162386894,0.028367720544338226,,0.02029881626367569,0.013001102022826672,0.015908896923065186,0.014985214918851852,0.015500440262258053,0.012401480227708817,,
44,0.04165184125304222,0.04866817221045494,,,0.051991645246744156,0.03344828262925148,,,0.0235239677131176,0.027508992701768875,0.022418644279241562,,0.020571211352944374,0.01672854833304882,0.01396283507347107,0.007889550179243088,0.01929275505244732,0.010529603809118271,,
45,0.06833075731992722,0.05297941341996193,,,0.052171751856803894,0.02900557965040207,,,0.026724798604846,0.03549399599432945,0.01996496319770813,,0.017364341765642166,0.01886238530278206,0.013281735591590405,0.008051895536482334,0.018213290721178055,0.010743244551122189,,
46,0.08696809411048889,0.03668423742055893,,,0.06962381303310394,0.03094838187098503,,,0.031062882393598557,0.02727613039314747,0.03239452838897705,,0.020158080384135246,0.020726889371871948,0.015029414556920528,0.01754988543689251,0.012842889875173569,0.008654134348034859,,
47,0.059960853308439255,0.050904665142297745,,,0.049375589936971664,0.032526738941669464,,,0.024670517072081566,0.032976895570755005,0.020922202616930008,,0.021812086924910545,0.014775793999433517,0.011379828676581383,0.011424293741583824,0.015072952955961227,0.010857767425477505,,
48,0.0693638026714325,0.04536041244864464,,,0.057285286486148834,0.029316747561097145,,,0.02806260623037815,0.024324679747223854,0.017186131328344345,,0.01889169029891491,0.015673788264393806,0.016848362982273102,0.011338263750076294,0.013338208198547363,0.01956862211227417,,
49,0.07015503197908401,0.0484609492123127,,,0.04494000971317291,0.03905714303255081,,,0.037346817553043365,0.028503285720944405,0.019016370177268982,,0.010046505369246006,0.01355140469968319,0.01624719426035881,0.013189253397285938,0.010057405568659306,0.013446461409330368,,
50,0.05511453002691269,0.04313977062702179,,,0.04677963629364967,0.027312658727169037,,,0.03249259293079376,0.022016406059265137,0.022745780646800995,,0.019459620118141174,0.024320311844348907,0.01186065748333931,0.014532631263136864,0.01951208896934986,0.011668181046843529,,
51,0.06551766395568848,0.032188087701797485,,,0.054550301283597946,0.028527427464723587,,,0.027331627905368805,0.02340865321457386,0.042900945991277695,,0.021826505661010742,0.02130022831261158,0.01135803759098053,0.011657624505460262,0.011929769068956375,0.01368844136595726,,
52,0.05642738193273544,0.05946791172027588,,,0.05849814787507057,0.026450185105204582,,,0.02786373533308506,0.023055272176861763,0.022361142560839653,,0.030861621722579002,0.017491815611720085,0.01676420122385025,0.013113994151353836,0.02037898637354374,0.010638236068189144,,
53,0.04951927438378334,0.04355256259441376,,,0.057844068855047226,0.039026178419589996,,,0.026866327971220016,0.03444337472319603,0.025218844413757324,,0.02541193924844265,0.012768018990755081,0.01792546547949314,0.015734005719423294,0.013057872653007507,0.013090184889733791,,
54,0.050157979130744934,0.04048663377761841,,,0.0517469085752964,0.04594285786151886,,,0.029559247195720673,0.03346094489097595,0.023862378671765327,,0.02307821996510029,0.013955449685454369,0.013768363744020462,0.01563645526766777,0.01471541915088892,0.009669896215200424,,
55,0.056228410452604294,0.032464828342199326,,,0.06140785291790962,0.037245333194732666,,,0.030478518456220627,0.01968046836555004,0.01605977863073349,,0.01740569993853569,0.01700623333454132,0.01467426773160696,0.014702788554131985,0.0074060470797121525,0.010609439574182034,,
56,0.09316453337669373,0.032386414706707,,,0.043843094259500504,0.034808214753866196,,,0.03093646839261055,0.034346804022789,0.029844550415873528,,0.016406411305069923,0.010930614545941353,0.016186300665140152,0.008505045436322689,0.012853581458330154,0.016272347420454025,,
57,0.05722752958536148,0.046161722391843796,,,0.07724063098430634,0.035482633858919144,,,0.031638309359550476,0.02011513151228428,0.026727350428700447,,0.01581113040447235,0.00951787456870079,0.015886833891272545,0.007308164145797491,0.009826450608670712,0.006464569363743067,,
58,0.03987186774611473,0.052228812128305435,,,0.04136044904589653,0.032776083797216415,,,0.025564897805452347,0.023555682972073555,0.03434627503156662,,0.02066626399755478,0.017255842685699463,0.008672109805047512,0.007733114529401064,0.012193423695862293,0.010395240038633347,,
59,0.06332696974277496,0.04672297090291977,,,0.04429148882627487,0.036264702677726746,,,0.028026776388287544,,0.028003454208374023,,0.018953682854771614,0.008817415684461594,0.020915724337100983,0.013354596681892872,0.017701612785458565,0.009097855538129807,,
60,0.060169387608766556,0.05032339319586754,,,,0.030577437952160835,,,0.03808791562914848,,0.023170260712504387,,0.01585431583225727,0.014855355024337769,0.01310572400689125,,0.007327042054384947,0.013543334789574146,,
61,0.05318775400519371,0.04859860986471176,,,,0.03274138644337654,,,0.02709163911640644,,0.034941256046295166,,0.015357204712927341,0.011658107861876488,0.021187225356698036,,0.014114606194198132,0.014334780164062977,,
62,0.05494000017642975,0.02565969154238701,,,,0.031006062403321266,,,0.030753664672374725,,0.0308539941906929,,0.019258715212345123,0.011369788087904453,0.013673841953277588,,0.013221636414527893,0.013632251881062984,,
63,0.05322796106338501,0.047519076615571976,,,,,,,0.019480274990200996,,0.021985961124300957,,0.01671462506055832,0.013319134712219238,0.01657022163271904,,0.013118797913193703,0.011146989651024342,,
64,0.04561431333422661,0.038127560168504715,,,,,,,0.02136976830661297,,0.03157341852784157,,0.022782063111662865,0.018793033435940742,0.017359396442770958,,0.008997706696391106,0.009650340303778648,,
65,0.06525081396102905,0.050326380878686905,,,,,,,0.021603703498840332,,0.020267857238650322,,0.010456419549882412,0.019841937348246574,0.010327598080039024,,0.016503656283020973,0.009758541360497475,,
66,0.04171700030565262,0.0408814400434494,,,,,,,,,0.014191657304763794,,0.023188509047031403,0.013867259956896305,0.015524906106293201,,0.017445839941501617,0.012237713672220707,,
67,0.049203988164663315,0.043940041214227676,,,,,,,,,0.01777898147702217,,0.013157928362488747,0.01242148969322443,0.017448965460062027,,0.007659715600311756,0.012872391380369663,,
68,0.05795752629637718,0.0403766892850399,,,,,,,,,0.020048143342137337,,0.014780729077756405,0.011934750713407993,0.019480468705296516,,0.009724087081849575,0.01075783185660839,,
69,0.07106906920671463,0.051448166370391846,,,,,,,,,0.020732460543513298,,0.02273942157626152,0.019265111535787582,0.01292459387332201,,0.010541059076786041,0.011513233184814453,,
70,0.05520028993487358,0.04558686912059784,,,,,,,,,0.03377952799201012,,0.018165383487939835,0.014035865664482117,0.012385856360197067,,,0.01621517352759838,,
71,0.05745287984609604,0.049594536423683167,,,,,,,,,0.023258589208126068,,0.016882995143532753,0.01286210399121046,0.019175967201590538,,,0.01714007742702961,,
72,0.05776459351181984,0.042297765612602234,,,,,,,,,0.016743307933211327,,0.01527108158916235,0.014676352962851524,0.013079092837870121,,,0.008384019136428833,,
73,0.04596063867211342,0.04041478410363197,,,,,,,,,0.016618382185697556,,0.02237413451075554,0.021832453086972237,0.01876753754913807,,,0.016027478501200676,,
74,0.05643843114376068,0.04476791247725487,,,,,,,,,0.022561613470315933,,0.019980333745479584,0.01057854201644659,0.019534049555659294,,,0.017798272892832756,,
75,0.061044637113809586,0.04609060287475586,,,,,,,,,0.018059534952044487,,0.017565317451953888,0.021512368693947792,0.009186006151139736,,,0.02246486395597458,,
76,0.05510489642620087,0.0412185862660408,,,,,,,,,0.022721441462635994,,0.015597960911691189,0.008545588701963425,0.014441697858273983,,,0.009185335598886013,,
77,0.046054769307374954,0.04410817474126816,,,,,,,,,0.01992887444794178,,0.013173341751098633,0.015275598503649235,0.012574139051139355,,,0.014717448502779007,,
78,0.07336590439081192,0.03919031843543053,,,,,,,,,0.03603816777467728,,0.012104409746825695,0.014525861479341984,0.011485769413411617,,,0.01248981710523367,,
79,0.059465643018484116,0.04009411111474037,,,,,,,,,0.032206498086452484,,0.0241665318608284,0.01893019489943981,0.016002953052520752,,,0.007187540642917156,,
80,0.06389695405960083,0.0590679794549942,,,,,,,,,0.0368545800447464,,,0.016222359612584114,0.01494129654020071,,,0.007465575356036425,,
81,0.04540170729160309,0.0458059161901474,,,,,,,,,0.02042333409190178,,,0.01994422823190689,0.015734029933810234,,,0.01241628173738718,,
82,0.05738266557455063,0.04308924823999405,,,,,,,,,0.01819438673555851,,,0.01930558867752552,0.015604307875037193,,,0.010349322110414505,,
83,0.0703771635890007,0.050021469593048096,,,,,,,,,0.019931357353925705,,,0.01157251838594675,0.015994206070899963,,,0.011484727263450623,,
84,0.05016719177365303,0.044529691338539124,,,,,,,,,0.026169555261731148,,,0.011014553718268871,0.013148737139999866,,,0.007273456547409296,,
85,0.06652338802814484,0.054287612438201904,,,,,,,,,0.03480952978134155,,,0.0117758484557271,0.009353398345410824,,,0.014764293096959591,,
86,0.06673893332481384,0.04083682596683502,,,,,,,,,0.02108306996524334,,,0.009179576300084591,0.010210784152150154,,,0.01427460927516222,,
87,0.0730254128575325,0.039441581815481186,,,,,,,,,0.028541533276438713,,,0.012624048627912998,0.01869342476129532,,,0.013584270142018795,,
88,0.03451437130570412,0.03984395042061806,,,,,,,,,0.031482450664043427,,,0.016701212152838707,0.017209019511938095,,,,,
89,0.0498991459608078,0.02826586365699768,,,,,,,,,0.015748657286167145,,,0.018624482676386833,,,,,,
90,0.03377244621515274,0.04835425317287445,,,,,,,,,0.016583628952503204,,,0.020466290414333344,,,,,,
91,0.04152919724583626,0.0437760092318058,,,,,,,,,0.02492206171154976,,,0.013877940364181995,,,,,,
92,0.05145895481109619,0.029954003170132637,,,,,,,,,0.03366945683956146,,,0.017449332401156425,,,,,,
93,0.04182750731706619,,,,,,,,,,0.019793424755334854,,,0.01753298193216324,,,,,,
94,0.03637136146426201,,,,,,,,,,0.028371794149279594,,,0.01723363809287548,,,,,,
95,0.038455355912446976,,,,,,,,,,0.025600576773285866,,,0.012552952393889427,,,,,,
96,0.04495386779308319,,,,,,,,,,0.020244566723704338,,,0.017509104683995247,,,,,,
97,0.043986544013023376,,,,,,,,,,,,,0.015430736355483532,,,,,,
98,0.04515102878212929,,,,,,,,,,,,,0.01635127142071724,,,,,,
99,0.045248281210660934,,,,,,,,,,,,,0.015364710241556168,,,,,,
